@relation movies
@attribute att_avis STRING
@attribute att_thought {-1,1}
@data
'thesightofkareenakapoorinatwopiecebikiniisabouttheonlythingthatwakesyouupfromyoursleepwhilewatchingtashanthemegadisappointingmindnumbingnewfilmatthecinemasthisweekendbadfilmsarebadfilmsandweseesomeeveryweekbuttashanisnotjustabadfilmitsaterriblefilmterriblebecauseittakesitsaudienceforgrantedterriblealsobecausethefilmmakersexpecttogetawaywithoutaplotoranycommonsenseonlybecausetheyvegotbigmoviestarsonboardwrittenanddirectedbyvijaykrishnaacharyatashaniswhatyouddescribeasaroadmoviebutonethatsgoinginallthewrongdirectionssaifalikhanstarsasjimmycliffacallcentreexecutivewhoshiredtoteachenglishtobhaiyyajithatsanilkapoorplayinganambitiousupgangsterdesperatetogocooljimmysgothiseyeonpoojathegangstersprettyyoungassistantplayedbykareenakapoorwhousesjimmytoswindleherbossofcrorerupeesdeterminedtorecoverhismoneyandalsotopunishbothjimmyandpoojabhaiyyajirecruitshismosttrustedhenchmantodothejobsoyouhaveakshaykumarasbachchanpandeythegangstersfaithfulaidefromkanpurwhotracksdowntheculpritsandrecoversthestolenmoneythatshiddenacrossthelengthandbreadthofthecountrymuchlikethosebadeightiespotboilerstashantooisheldtogetherbyathreadbarescriptcentredonavendettaplotbutthetreatmentssooverthetopsoindulgentthatitfailstoestablishanyconnectinsteadofacoherentscreenplayoratraditionalthreeactstructureyougetahandfulofsetpiecesaroundwhichmostofthescenesarelooselyconstructedthatgarishitemsonginthedesertthebulletdodgingactionsceneatarajasthanifortkareeenasbikinimomenteventhatridiculousclimaticactionscenecompletewithshaolinmonksawaterscooterzippingthroughadirtynaalaandbelieveitornotevenadhannostylehorsedriventongainallfairnessnotallthesesetpiecesarebadlydonetheitemsonginthedesertisquiteneatactuallybutverylittleofitmakesanysenseinthelargerpicturebecauseyourejustgoingfromonepiecetoanotherwithoutanyhelpfromthescriptreallylittledoyouexpectinaseeminglyfastpacedroadmovietofindasickeninglysentimentalflashbacktrackaboutchildhoodsweetheartsyouseetheproblemwithtashanisnobodyassociatedwiththisfilmknewwhatfilmtheyweremakingwhatsmoreidontthinktheycaredeitherthefilmreeksofarrogancearbitrarilypackinginelementsofeverygenrewithoutactuallybotheringtostopandseeifthemixdoesworktashanislikeanovercookedstewtherearefilmsthatkillyousoftlyandthentherestashanafilmthatkillsyouwithexcesspackagedsnazzilywithglossyfinishcameraworkexoticlocationsandfancycostumeseveryframeofthefilmprobablycostlakhstoputtogetherbutitstillfeelslikeahollowpieceintheendbecausethestorydoesntholdborrowingnarrativefromtarantinoandstylefromstephenchowdoesnthelpeitherbecausetheydontblendwiththefilmswaferthinplotonemayhavecomplainedalittlelessifthecharactersweremoreengagingbutanilkapoorsgratinghinglishdialoguemakesyouwanttoslityourwristsandsaifalikhanfumblesthroughthefilmfoolishlyunabletofindhisfeetkareenakapoormeanwhilequeenofoverthetopdeliverydoesadecentjobbutofcourseiftashanissalvagedtosomeextentitsthankstoakshaykumarsirresistiblepresenceandhisspontaneousapproachtothecharacteryoucringewhenhescuppinghiscrotchrepeatedlyandyouscowlwhenhedeliversthosedoublemeaningdialoguesbutnotforamomentcanyoutakeyoureyesoffthescreenwhenhesuptheredespitesomegoodmusicfromvishalshekharthesongsseemliketheyreonlyprolongingyourmiserywellthatsbecausetashanisatestofyourpatienceincaseyoudidntknowtashanmeansstyleimsorrytosaythisfilmhasnone',-1

'suchalongawaitedmoviebutithasdisappointedmeandmyfriendswhohadgonetoseethemovieonthefirstdayfromthetrailersitlookedlikeaactionmoviebutitturnedouttobeaoutoutcomedyabadcomedybutonethingthatdeservesappreciationistheactingbytheseprofessionalactorstheyvedonetheirpartofthemovieverywellgoodactingbutidontthinkthatcansavethemovieindiahasbeenshotbeautifullykeralarajasthanladakhwereallsaturatedwithcoloralrightneverthelessthewaytheintrinsicbeautyoftheseplaceswasshotmademewanttofindoutexactlywherethoseplaceswereandwhenicouldgothereactionsequenceswereshotveryshabbilynoonecouldmakeoutheadtailofthestuntstheyveusedakkiakshaykumarverywellbutcouldvebeendonemuchmuchbetteranimationistheworstiveseeninrecentmoviessmovieshadbetteranimationscenesiguessinitialscenewherethecarisfallingoffflyingshouldbebetterwordtheroadintolakeandthemoviesnamehasbeenmentionednearlyeverytominsjusttomakesureaudiencesdontforgetthemovienameiguess',-1

'iwouldhavelikedtowriteaboutthestorybuttherewasntanyiwouldhavelikedtoquoteacoupleofhardhittingdialogsfromthemoviebuthinglishisonlyfunnyforlikeminutesafterthatitsoverkilliwouldhavelikedtoswoonoverthekeepuguessingsuspensebutitwasaspredictableasummmayashrajmovieiwouldhavelikedtotalkoftheedgeoftheseatactionbutidontlikecartoonsmuchsighallinallthismovieisperfectforpeopleattemptingsuicideipromiseitllpushyouovertheedgesadomasochiststhismovieiswaymoreeffectivethanthebarbedwirethatsilasguyinthedavincicodeworepeopleresearchingalternativewaystospreadterrorismisweartheaudienceleavingthehallseemedtobeinamoodtokillsomeonemoviepiratersmorepowertothemifanymoviesdeservestonothavetheaudiencespendingmoneytowatchthisisitbarnaclesmosttypesofplanktongreenalgaebecausealmostallotherlivingthingswouldrequireaniqfactorsomewhatgreaterthanwhatthemovieoffersafterthoughtthedirectorofthemovieobviouslyisaspeciesofhisownandihopetogodthatheistheonlyoneofhiskindoneisenoughthingsthatcouldhavemadethisabettermovieastoryachoreographerascreenplaywriterastuntcoordinatorastorydidialreadysaythatadirectorpreferablyonewhoisnotmentallychallengedalthoughevenonewhowaschallengedcouldhavedoneabetterjobanilkapoorbubonicplagueavoidatallcostsastatutorywarningwatchingyashrajmoviesisinjurioustoyourmentalhealththingsilikedaboutthemoviekareenakapoorforobviousreasonstheenglishsubtitlesmeradilkhogayabecomesmyheartisinavoidchaliyachaliyachaliyaturnsintoimaflirtimaloverimavagabondpricelessinshorttashantomeisliketheoppositeofarubricscubethecubeissupposedtoincreasetheiqoftheplayertashanpromisestoloweryouriqandthatinamerehourswootsighbutthatsjustmeicouldbewrongyouvebeenwarnedanyways',-1

'thisisthebiggestflopofidonknowwhatdirectorhasishismindofcreatingsuchabigdisasterthesongshavebeenaddedwithoutsituationsthestoryhavebeenstretchedtofillthehrsgapandmostdisgustingaretheactionstuntsperformedbytheactorsitslikeeveryonearehavingsuperpowerstheycanruninbetweenthebulletsarefireandnothinghappenstothemandonepersonfightingwithpeopleonlythebestperformancewasbyanilkapoormanheisalltimeathisbestplayingtheroleofvillainwithacomicactspeakinghinglishakkiisalsodoneagoodjobbutthemovieeejustforgetit',-1

'alltheworldsaidthatthefilmtashanwouldbeagoodmoviewithgreatpleasurebutthisisnotthecasevijaykrishnaacharyamadeaseriousmistaketotakeasanactresskareenakapoorshewasunbearablethroughoutthefilmhertomboylookdoesnotreallygoeswelleventhefilmthestoryofthefilmisnotmakingsenseatalleveryonesaidthatthequetintaratinoofindiaisvijaybutitsnotatallquetinthetalentanilkapoorwasinvolvedinthisstupidmovieanilisanactoroflargecaliberandthisfilmisnotakshaykumarhasalsobeenavictimofthisfilmasallissaifthestyleandthephoormolaisnotreallygoodinthisfilmiwasdisappointed',-1

'iwasntterriblyimpressedwithdantesstseasonofferinginhomecomingitwasntmuchofahorrorstorybutratherasmartpoliticalstatementwiththeundeadscrewflysituationisthestoryofavirusunleashedontheworldthatcausesmenssexualdrivetoreplacedwithmurderoustendenciestowardwomentheepisodestartsoutallrightwithashortfilmexplainingthewaythescrewflywaskilledofbyscientiststhenthereisshortscenewhereamanisarrestedwhenfemalesbodiesarediscoveredinhishomeiassumethisissupposedtoshowthebeginningoftheoutbreakbutisunclearbecausethisisneverrevisitedtheepisodegoonsforawhileintroducingcharactersblahblahblahitseemscoolandmysteriousbuttheepisodestarstogetworseandworseasitlurchesforwarduntilitssadandunsatisfyingendtheworstepisodewellexceptforchocolate',-1

'ivenowwrittenreviewsforseveralofthemohepisodesandthisisamongtheworstaninterestingpremiseatthebeginningiscompletelyabandonedbythetimethecreditsrollifwatchingpeoplethingstheyneverwouldinreallifeamusesyouletscheckoutthebasementthenthisisyourshowexceptitsnotamusingorentertainingitsjustannoyingtheextentofthevirusisneverevershowedicanverymuchoverlookthefactthatitaffectsmenonlyastheresultingsituationisveryveryfrighteningbutthenthingsdeteriorateasdaughterletsobviouslyderangeddadintothehomeandultimatelydiesathishandsthewomanfleesnorthandrunsintoafewtenssituationsthensomesortofspiritoralienorsomethingappearsandsavesherthingsthatmakeyougohuhorsomethingthensheishuddlingforwarmththeendawfulthesedirectorsaremailingthistripein',-1

'ilovethefrequentlymisnomeredmastersofhorrorserieshorrorfansliveinaconstantlackofnourishmentprojectslikethisandthesimilargreenlightprojectwithgaveusfeastlikeitorlumpitarebreedinggroundsforwonderfulthoughtbubblesinthemindsofdirectorswithahorrorbenttodevelopandbringtomaturationfoodforwewholovetodineonhorrorthisonebeganwithakernelofreallykoolideaandranrightofftheedgeofwhereintheworldamigoingwiththisidontknowhowtospoilthespoiledbutspoileraheadallofasuddennotherewasthatlightdriftingacrossthenightskyearlierwehavelonghairedluminescentalienshuhhuhbraindrillingmalesandyeahigetitbutwelltheworstcurseofstorytellingarousingandpromisingsetupwithoutarewardingdenouementcuetostorytellersyourbuilduphastohaveapayoffthatexceedsbuildupnottheotherwayaroundstorytellingmathendofspoilersbigoops',-1

'ahugedisappointmentfromwriterhammanddirectordantetheirpreviouscollaborationonthefirstseasonshomecomingwastwistedanddarklyhilariousinalltherightwaysthispoorhandlingofanintriguingpremiseleftmebewilderedthesupposedpayoffshowinggenericaliensextractingsomethingfromthebrainsoftheinfectedpsychopathswascompletelyunsatisfyingandexplainednothingifthepointofthestorywasanextraterrestrialcleaningoftheplanetofitshumaninfestationwhydidtheygoaboutitinsuchagratuitouslysadisticandmisogynisticfashionwhynotjustunleashacompletelylethalvirusalastephenkingsthestandinsteadofhavingthemalepopulationbutcherthefemalesikepthopingtheepisodewouldimproveasikeptwatchingbutitjustgotmorepretentiousandpreposterousthereligioussubtextsimplyseemedforcedbutitwasclearsamhammmusthavethoughtitwasprofoundbytheweighthegaveitilikealotofbothdanteandhammsworkbutthiswasjustunwatchable',-1

'imnotaloneinadmiringthefirstsupermanmovieafilmthatricharddonnerexecutedmasterfullyiamalsonotaloneinscorningrichardlesterssupermanwhichbringsustothericharddonnercutofthesamemoviesadlyitisstillanabsoluteabominationsupermansworldisonewheresuspensionofdisbeliefisrequiredinstrongdosesbutsupermanstretchesthingstoofaritdoesntmatterwhodirectedsupermanbecausethescriptinsultstheintelligenceofafirstgraderinasensethereisnoplotbecausethecharactershavezeromotivationtoactthewaytheydounliketheoriginalsupermanwithorwithouthispowerssupermansstrengthorlackthereofishandledintheleastbelievablemannerthereistoomuchtocriticizesoiwillnotbothericondemnthismovieperhapstheslapstickinthelesterversionismoreappropriatetothemoronicscriptthismovieisbasedonsuperduperbad',-1

'sowegetsoseeaddedfootageofbrandointerestingbutnotexactlyoscarworthystuffsusannahyorkwashardlyaslouchnewscenewhereloisfindsoutclarkissupermanisslightlyunbelievableinthathedoesntnoticethatthereareblankscomingoutoftheguninsteadofrealbulletsrealbulletswouldhavepenetratedhisclothesandthenbouncedoffhimontothefloorbutforgetthatletslistentodonnermakefunoflestersversionthatmademorelogicalsensethepresidenttalksofthezoddefacingthewashingtonmonumentwhenitwasoriginallymountrushmoretweakingthatscenemadethatlinequiteabsurdsupermansfreedomofthepresslinesoundedsillycomparedtocaretostepoutsidewhichwasdeliveredbetterandhadafittingconnectiontoclarksearliersceneinthetruckstopthenthereistheendingwiththeturnbacktheworldtogobackintimeeffectitturnedbackeverythinginthewholemovieandmadeyouwonderwhereexactlytherocketaimedforhackensacknjeverwentsinceitdoesntfreezodandcompanyanymore',-1

'supermaniithericharddonnercutshouldbeafansdreamcometrueatlonglastfootageonlyseeninphotosandscenesthatonlyexistedontheprintedpagewouldfinallycometolifeadirectorthatwasunabletocompletehisvisionwouldhavetheopportunitytohavehisvisionrestoreditseemslikeawinningsituationandthenyoustartwatchingthisassemblyoffootageandyourealizethisesotericdreamisaveryrealnightmareofsloppinessandincompetencewhileitsentirelypossiblethatnomoviecouldcompetewiththefinishedperfectversioneachofushasimaginedovertheyearsitreallyshouldhavebeenathrilltofinallyseethisprojectanditisonlyaveryfewtimesyouknowthingsareshakywhentheveryfirstbitoftextonscreenlookslikehomebrewcomputergraphicsbutthenwestartseeingnewfootagealternatesfromsupermanthemovieforthetrialandthatfirstbitofhesitationfadesawayheythisisprettyneatthingsarealrightforthesefewfleetingmomentsuntilweseefootagefromstmintermixedwithneweffectsforthisprojectanditdoesntconvinceatallandfromthispointonitnevereverletsupitsprobablynotrighttojudgeamoviebecauseofbadvisualeffectsbutwhenthisissupposedlythedirectfollowuptoamoviewhosetaglinewasyoullbelieveamancanflyitsdifficulttobelieveanythingshownonscreenherethebesteffectsinthisarefromtheoriginalproductionsanotherissuewiththisrecutalotofitjustdoesntmakesensetheonlyreasonanyofitreallyworksisbecauseweveallseenthetheatricalversionofsupermaniiamoviethatdoesmakesenselesterssupermaniifillsintheholesofthisassemblypartofthiscouldbebecausedonnerdidntgettocompleteshootingtheotherpartcouldbebecausethemakersofthisprojectwereintentonusingaslittlelestermaterialaspossiblewhatweendupwithisanassemblyoffootagethatmakessupermanivlookairtightandcoherentafterviewingthisonegetsthesensethatwhilelesterwasfaithfulandcomfortableusingdonnermaterialmichaelthauandhisteamwereextremelydisrespectfultowardsanythingfilmedbylesterthebestscenesinthedonnercutaretheonesliftedrelativelyintactfromthereleasedversionofsupermaniithatincludesthemoonsequenceandthedinersequencenotironicallybothwerefilmedbydonnerbutanythingelsefromthatmoviefilmedbylesterisreeditedinsuchahastyfashionthatitnowmakeslesterseemlikeahamfistedknownothingwhilelesterhonoredthedonnermateriallesterhereisthrownunderthebussoisthereanythinggoodinthisreleasewellmarlonbrandoisinitandthatsneattoseeinfactwatchinganyofthematerialshotbydonnerisneatsinceitwasallfilmedatthesametimeassupermanthemoviebutthatonlyhighlightstheproblemsofthisreleaseanyofthemajorscenesreallyjustloisjumpingandsceneswithmarlonbrandowouldhavebeenbetterservedascompletedscenesinadeletedscenessectioninsteadtheyareshoehornedintoanonsensicalnarrativewithinferiorperformancesmanyalternatetakesfromfamiliarscenesareusedsloppyeditsandbaddecisionswatchtheopeningsceneatthedailyplanetwhyarewelookingatjackiecoopersbackashecallsforloisandclarkattheendwhydowehaveloiswalkingintoherdarkapartmentonlytohavethatfollowedbyjackiecooperwalkingintoadarkbathroomturningthelightsoniwasinitiallyconfusedbythisbecauseiexpectedtoseeloistheentireassemblyisfilledwithquestionablechoiceslikethisbattlescenesareamesstoowithnogeographybetweencutsitsjustrandomactionofcoursethemajoractionsceneswereshotbylesterandhismaterialisonlyusedasabridgetothenextsetofdonnerouttakesoralternatestheyshouldhaveusedmoreoflestersfootagebutprobablyhadtoomuchpridetoadmitthatthesloppinessextendstothemilitarymissileaswellasnotedelsewherethemissileshowninthedonnercutbearsthedesignationxkwhileweallknowitsthexkablindmaninstmknowsthattheproducersofthisassemblywhotriedsohardtohonortheoriginalfilmdroppedtheballlessthanfiveminutesinandthatmistakeisindicativeofthequalityoftheentireproductionforallthesupposedcarethatwasputintothisthefinalproducthasanairofshoddinesstoitthatisinescapabletheentireaffairwouldprobablybeeasiertodigestifwarnersdidntmakethisaseparatereleasehereinthestatesasitiswereexpectedtopayforwhatisessentiallyabonusdiscofdeletedsceneswithaplayalloptionitsreallyonlyworthoneviewingsothatwecanfinallyseethelegendarycutscenesbutafterthatinitialviewingiexpectthatthiswillbeanexcellentmagnetfordustandlittleelseiknowaftermyexperienceofwatchingthisihadnewrespectforlestersversionitsbynomeansperfectbutlesterrealizedthedeficienciesthatwereinthescriptthatstandouthereinboldreliefhemanagedtomakeamoviethathasentertainedformanyyearsandwillcontinuetodosowhilethisnewrecutwillmostlikelyonlyberememberedasafootnoteinthatfilmshistory',-1

'iwasfascinatedastohowtrulybadthismoviewaswastheviewersupposedtolearnsomethingorreflectonanythingherewhatwasupwiththepumpkinswasisupposedtobeimpressedwiththemotelshotsdoesitmatterthattherearesomegarbagebagsonarooftopacrossthestreetofahotelwhydoesthenarratorunsuccessfullymockthepeopleheinterviewsitissoobviousthatheeditedoutthereallyinformativepartsofhisinterviewstoachievemockerythebestpartofthemoviewastheinterviewwiththefilmprofessorwhotellsushowbadthismoviewillbeevenbeforeitisfinishediamtrulyamazedibelievethatthecreatorisstrugglingtobecomeanintellectualoristryingtoimpresstheintellectualcommunity',-1

'theauthorsetsoutonajourneyofdiscoveryofhisrootsinthesoutherntobaccoindustrybecausehebelievesthatthecompletelyanddeservedlyforgottenmoviebrightleafisaboutanancestorofhisitsnotandheinfactdiscoversnothingofevenmildinterestinthisabsolutelysillyandselfindulgentglorifiedhomemoviesuitableforscreeningatthedirectorsdrunkenfamilyreunionsbutcertainlynotforcommercialorevennoncommercialreleaseagoodreminderofwhymostindependentfilmsarenotpickedupbymajorstudiosbecausetheyareboringirrelevantandofnointeresttoanyonebutthedirectorandhisherimmediatecirclesavoidatallcosts',-1

'nintendoyouershowcouldyoudothistomeicantbelieveitthismovieisactuallyworsethanthefirstoneiwenttoseethisatthetheatrewithmybrotherbecausemymotherforcedmetotagalongohgodwheredoievenbegintheplotsuckedthevoiceactingsuckedtheanimationsuckedtheendingreallysuckedifyoulikedthismovieyousucktooandtofuturamafanwhosaidthiswasthegreatestmovieeveryouareatoolplainandsimplethisisntamovieforanyonebutcrackaddledtenyearoldswithgameboyswhothinkpikachuisgodimstillcrytothisdaythinkingaboutthathorribleturdofamovieandthentherewaspikachusadventuredontevengetmestartedonthathorriblemessofafilmitisinalltruthoneofthemostboringexperiencesofmyentirelifedontgowatchthisatanycostsbottomlinegooutfindeverycopyofthismoviethatyoucanandburnitburnthemallandthenproceedtorentagoodmovielikealiensorbowlingforcolumbineorevenbacktothefuture',-1

'nowihavenevereverseenabadmovieinallmyyearsbutwhatiswithsongsinthemoviewhatphysiologicalmeaningdoesithavewowsomedementedpokmonshowsupandtheymultiplyicangetaseizurefromthisanimieispointlessthemakersofitarepointlessitsabigmarketingschemelookjustcutdownonsongsandtheywillgetagoodratingireckonthatthismoviewouldhavebeenfineiftheyputoutamessageyoumustseeallthepokmonepisodestounderstandwhatsgoingonanditisnotafilmitisjustananimationitshouldbeonvideopsillgiveitabecauseijustgotbucksicouldnotgiveitahalfbecausetheresnohalves',-1

'muchworsethantheoriginalitwasactuallypainfultositthroughanditbarelyheldmysixyearoldsinterestintroductionofsomenewpokemonismarginallyinterestingbutstorylineisextrathindialogueisstillbadandmusicismediocrewatchthetelevisionshowinsteaditsmuchbetter',-1

'thisisanawfulfilmyeathegirlsareprettybutitsnotverygoodtheplothavingacowboygetinvolvedwithanindianmaidenwouldbeinterestingifthesexdidntgetinthewaywellokayitmightbeinterestingbutitsnotbecauseitssobadlypacedandandonlypartlyactedicanonlyimaginewhatthecloseupsofthedancingtusheslookedlikeonabigscreenprobablymorelaughablethentheydoontviwontevenmentionthetoplessknifefightbetweentwowomenwhoaretiedtogetherandspendthewholethingchesttochestneverreadaboutthatintheoldwestthisisafilmthatrequiresliberaluseoffastforwardilikeschlockfilmsbutthisisridiculousthereisareasonthatidontgoforthissortoffilmsandthattheytendnotbeverygoodtheplottakingabackseattobreaststheoriginalnudiecutiesastheyarecalledwereoriginallynudistfilmsorfilmswheretherewasnotouchingbutastheadultindustrybegantogrowthefilmmakerseithertriedtobecleverortriedtoexploitsomethingelseinordertoputbuttsinseatsthecleveroneswereveryfewwhichonlylefthackswhowereoflimitedtalentthecomediesoftencameoffbestwiththehumorapproachingthefirstgradelevelinfantilebutharmlesslyfunsomethingthatcouldrarelybesaidaboutanyothergenrecrossdressedasanudietheramrodderlooksgoodandhasacoupleofnicepiecesbutitsdoneinbybeingneitherwesternnorsexfilmineednotwatchthisagainofinteresttoprobablynoonetherapistandkillerinthefilmwasplayedbybobbybeausoleilamemberofthemansonfamilywhowasarrestedformurderingaschoolteachernotlongafterfilmingwrappedobviouslythesesortofthingswillruinsomepeopleslives',-1

'oksoihearaboutthisnewjustintimberlakemoviecomingoutwhichfeaturessomeprettybignamesimeangreatactorslikethefreemanakamorganfreemananassettohollywoodhowevercompletelywastedinthisfilmthenwegotkevinspaceywhoivebeenagreatfanofeversinceiwatchedamericanbeautyandtheusualsuspectsbothofthesegreatactorsprobablysignedontothemoviethinkingitwasgoingtobeagreatmovieasididwheniheardthestorythenenterafreshfacedjustintimberlakeisayfreshfacedbecausethisishisfirstmovieandthoserottentomatoeshaventhithimyetwellthereasonforthatimightaddisbecausenoonewilleverseethismovieorevenbotherreadingthisreviewthemovieissoterriblethatwhenigotintothefirstminutesofitthecharactersweresoonedimensionalthatitmakessomebiblecharacterslooklikethedoncorleonetheygottheonelinersandsoundbiteworthystuffthetokentroubledblackguyllcooljwhoiswithagorgeouswomanwhoheotherwisewouldnotevenbelongwithinreallifethecaptainisthisshortwhinyguywhospeaksinsuchahightoneandwhatcrappymoviewouldbecompletewithouttheherobecomingricherbecauseofanexperienceohandlotsofgunfireimeanawholelotspoilernotthekindofgunfirethatleaveseveryoneinthepoliceforcewhoscrookeddeadandtheheroprevailstheygotflamethrowersandrocketlaunchersreallynokiddingbottomlineifyouwanttoseeedisonitsbecauseyouareagreatfanofoneoftheactorsoragreatfanofjustintimberlaketoalltheyearoldgirlsoutthereenjoyiwishihadmorehandsbecausetheniwouldhavemorethumbsbecausethismovieissoterriblebecausethenicouldgiveitsomanythumbsdownthatthumbsdownwouldnolongermeananythingbecausethismovieissoterriblebecauseitsuckssobadlythatitmademelaughoutoffrustrationaboutthestorylinebecauseitjustwouldnotendbecausethefiringandyellingjustkepthappeningmaygdhavemercyonusallandsaveusfromtheseterriblemovieswellitcouldbeworstanotherrnbterribleactorturnedsingerturnedterribleactorisusherhehecheckoutinthemixlolorevengetrichordietryingnowthespecialthingaboutthatmovieisthatitsgotyearoldmenplayingorevenyoungerteensicouldgoonwiththese',-1
